room_id;speaker_id;time;message
3;4;2021-04-27 10:04:43.480205;Where do I get off?
3;3;2021-04-27 10:05:26.480205;You get off on Del Mar and Hill.
3;3;2021-04-27 10:07:03.480205;Thanks for the help.
3;4;2021-04-27 10:08:25.480205;Don't mention it.
3;3;2021-04-27 10:08:43.480205;How are you doing?
3;5;2021-04-27 10:10:18.480205;Great. Thanks.
3;5;2021-04-27 10:11:46.480205;May I help you with something? 
3;3;2021-04-27 10:12:26.480205;I would like to transfer some money.
3;6;2021-04-27 10:14:05.480205;Where would you like to transfer money from?
3;5;2021-04-27 10:14:26.480205;Take it from my savings account.
3;5;2021-04-27 10:15:36.480205;Where would you like the money transferred?
3;3;2021-04-27 10:16:18.480205;I want it transferred into my checking account.
3;5;2021-04-27 10:16:35.480205;How much would you like to transfer?
3;6;2021-04-27 10:17:13.480205;I would like to transfer $200.
3;5;2021-04-27 10:17:32.480205;Will that be all today?
3;5;2021-04-27 10:18:23.480205;That's it for today. Thank you.
3;4;2021-04-27 10:19:21.480205;How are you today?
3;4;2021-04-27 10:20:01.480205;Very well.
3;3;2021-04-27 10:22:00.480205;Do you need help with something?
3;6;2021-04-27 10:23:11.480205;I need to make a transfer.
3;4;2021-04-27 10:23:42.480205;What account would you like to transfer the money from?
3;5;2021-04-27 10:24:19.480205;I want to transfer money from my savings account.
3;4;2021-04-27 10:25:57.480205;Where do you want the money to go to?
3;6;2021-04-27 10:26:33.480205;I want the money to be transferred into my checking account.
3;6;2021-04-27 10:27:54.480205;How much money are you going to transfer today?
3;4;2021-04-27 10:28:04.480205;$200 will be fine.
3;4;2021-04-27 10:28:45.480205;Is that all I can do for you today?
3;4;2021-04-27 10:29:55.480205;I won't be needing anything else.
3;6;2021-04-27 10:30:29.480205;How's everything with you today?
3;3;2021-04-27 10:30:51.480205;I'm fine. Thank you.
3;5;2021-04-27 10:32:13.480205;What can I do for you?
3;3;2021-04-27 10:34:11.480205;I need to transfer money.
3;6;2021-04-27 10:35:29.480205;Do you know which account you want to take the money from?
3;5;2021-04-27 10:36:09.480205;From my savings account.
3;3;2021-04-27 10:36:53.480205;Where are you transferring the money to?
3;5;2021-04-27 10:37:38.480205;I would like it transferred to my checking account.
3;3;2021-04-27 10:38:43.480205;How much?
3;4;2021-04-27 10:40:40.480205;I want to transfer $200.
3;4;2021-04-27 10:40:53.480205;Will that be all?
3;6;2021-04-27 10:41:33.480205;Yes. That will be all.
3;6;2021-04-27 10:42:54.480205;How are you doing today?
3;6;2021-04-27 10:43:41.480205;Great. Thanks.
3;3;2021-04-27 10:44:01.480205;What can I help you with?
3;6;2021-04-27 10:45:51.480205;I would like to open a bank account.
3;5;2021-04-27 10:47:34.480205;What kind would you like to open?
3;5;2021-04-27 10:49:18.480205;I need a checking account.
3;5;2021-04-27 10:50:26.480205;Would you also like to open a savings account?
3;3;2021-04-27 10:50:43.480205;That's fine.
3;6;2021-04-27 10:51:22.480205;How are you?
3;3;2021-04-27 10:51:36.480205;I'm well. Thank you for asking.
3;4;2021-04-27 10:52:17.480205;What can I do for you?
3;6;2021-04-27 10:52:38.480205;I need to open a bank account.
3;4;2021-04-27 10:53:58.480205;What kind of account?
3;3;2021-04-27 10:55:07.480205;I just need a checking account.
3;4;2021-04-27 10:56:03.480205;You can open a savings account, too.
3;4;2021-04-27 10:56:55.480205;All right. Open both.
3;5;2021-04-27 10:58:53.480205;Would you please put $150 in both accounts?
3;6;2021-04-27 10:59:37.480205;yeah
3;4;2021-04-27 11:00:34.480205;How are things with you?
3;6;2021-04-27 11:01:37.480205;I'm fine. Thank you.
3;6;2021-04-27 11:03:11.480205;May I help you with something?
3;3;2021-04-27 11:04:06.480205;I want to open a bank account.
3;4;2021-04-27 11:05:12.480205;Do you know what kind of account you want to open?
3;4;2021-04-27 11:06:36.480205;I want to open a checking account.
3;5;2021-04-27 11:07:44.480205;You should also open a savings account.
3;6;2021-04-27 11:09:27.480205;That would be great.
3;3;2021-04-27 11:10:53.480205;To open these accounts, you will need to make a deposit of at least $50.
3;4;2021-04-27 11:11:07.480205;I would actually like to deposit $300 today.
3;4;2021-04-27 11:11:39.480205;Let me do that for you now.
3;5;2021-04-27 11:12:50.480205;Please put $150 in each account for me.
3;5;2021-04-27 11:13:40.480205;How are you doing?
3;4;2021-04-27 11:15:01.480205;Great. Thanks for asking.
3;4;2021-04-27 11:16:50.480205;What can I do for you today?
3;4;2021-04-27 11:17:23.480205;I would like to deposit some money.
3;4;2021-04-27 11:19:09.480205;Are you depositing cash or a check?
3;5;2021-04-27 11:19:56.480205;I want to deposit cash.
3;5;2021-04-27 11:20:47.480205;How much are you depositing?
3;6;2021-04-27 11:22:00.480205;I would like to deposit $300.
3;3;2021-04-27 11:22:25.480205;What account do you want your money in?
3;6;2021-04-27 11:23:43.480205;I want to deposit it into my checking account.
3;3;2021-04-27 11:24:00.480205;Do you need anything else?
3;4;2021-04-27 11:25:11.480205;No. That's all. Thank you.
3;4;2021-04-27 11:25:34.480205;How are you?
3;6;2021-04-27 11:27:20.480205;I'm fantastic!
3;5;2021-04-27 11:28:29.480205;What can I help you with?
3;3;2021-04-27 11:28:43.480205;I want to make a deposit today.
3;3;2021-04-27 11:29:35.480205;Cash or check?
3;5;2021-04-27 11:31:30.480205;It will be cash today.
3;4;2021-04-27 11:32:13.480205;How much do you want to deposit?
3;5;2021-04-27 11:34:01.480205;I need to deposit $300.
3;5;2021-04-27 11:34:15.480205;What account will you be depositing this money into?
3;3;2021-04-27 11:35:24.480205;Deposit it into my checking account.
3;4;2021-04-27 11:36:52.480205;What else can I do for you today?
3;6;2021-04-27 11:37:11.480205;That's all I need today. Thanks.
3;6;2021-04-27 11:37:48.480205;How are things with you?
3;3;2021-04-27 11:39:33.480205;I'm fine. Thank you.
3;4;2021-04-27 11:41:30.480205;How may I help you?
3;3;2021-04-27 11:41:52.480205;I need to make a deposit.
3;3;2021-04-27 11:42:17.480205;Will you be depositing cash or a check?
3;4;2021-04-27 11:43:05.480205;I will be depositing cash.
3;6;2021-04-27 11:43:16.480205;How much would you like to deposit?
3;4;2021-04-27 11:44:05.480205;It's going to be $300.
3;3;2021-04-27 11:44:17.480205;What account would you like to deposit that into?
3;5;2021-04-27 11:45:18.480205;Could you deposit that into my checking account, please?
3;6;2021-04-27 11:45:58.480205;Can I do anything else for you today?
3;6;2021-04-27 11:46:41.480205;That'll be all. Thank you very much.
3;5;2021-04-27 11:46:51.480205;How are you doing today?
3;6;2021-04-27 11:48:12.480205;Great. Thank you.
3;3;2021-04-27 11:49:39.480205;What can I do for you?
3;5;2021-04-27 11:51:01.480205;I need to withdraw some money.
3;4;2021-04-27 11:52:30.480205;How much would you like to take out?
3;4;2021-04-27 11:53:58.480205;I need to withdraw $300.
3;4;2021-04-27 11:54:46.480205;Which account would you like to take the money from?
3;4;2021-04-27 11:55:04.480205;I want to take it from my checking account.
3;6;2021-04-27 11:55:14.480205;Here you go.
3;5;2021-04-27 11:55:50.480205;Thank you very much.
3;4;2021-04-27 11:57:05.480205;Can I do anything else for you?
3;4;2021-04-27 11:57:55.480205;No. That'll be all.
3;5;2021-04-27 11:58:22.480205;How are you?
3;4;2021-04-27 11:58:33.480205;I'm fabulous.
3;5;2021-04-27 12:00:17.480205;What can I help you with?
3;6;2021-04-27 12:00:52.480205;I need to make a withdrawal.
3;3;2021-04-27 12:01:20.480205;How much are you withdrawing today?
3;5;2021-04-27 12:01:52.480205;I need $300.
3;5;2021-04-27 12:02:38.480205;What account would you like to take this money from?
3;6;2021-04-27 12:03:07.480205;Take it from my checking account.
3;6;2021-04-27 12:03:39.480205;Here's your $300.
3;4;2021-04-27 12:04:30.480205;Thank you so much.
3;3;2021-04-27 12:05:44.480205;Will you be needing anything else?
3;5;2021-04-27 12:07:35.480205;That's it for today.
3;5;2021-04-27 12:08:22.480205;How's it going?
3;6;2021-04-27 12:09:10.480205;I'm fine. Thanks for asking.
3;3;2021-04-27 12:09:43.480205;What did you need?
3;3;2021-04-27 12:10:33.480205;I would like to make a withdrawal.
3;6;2021-04-27 12:11:16.480205;How much money would you like to withdraw?
3;4;2021-04-27 12:11:30.480205;I want to take out $300.
3;6;2021-04-27 12:11:41.480205;Which account are you making this withdrawal from?
3;3;2021-04-27 12:13:05.480205;I want it taken from my checking account.
3;5;2021-04-27 12:14:14.480205;All right, here is your $300.
3;4;2021-04-27 12:15:42.480205;Thanks a lot.
3;6;2021-04-27 12:16:39.480205;Is there anything else that I can do for you today?
3;6;2021-04-27 12:17:52.480205;No. That's everything. Thank you
3;6;2021-04-27 12:19:03.480205;How are you doing today?
3;3;2021-04-27 12:19:21.480205;I'm fine.
3;4;2021-04-27 12:19:35.480205;What can I do for you?
3;6;2021-04-27 12:19:53.480205;I would like to cancel a check.
3;3;2021-04-27 12:21:17.480205;Is there a problem?
3;4;2021-04-27 12:23:13.480205;I wrote the check out for too much.
3;6;2021-04-27 12:23:44.480205;How much did you write it out for?
3;5;2021-04-27 12:24:49.480205;I wrote it out for $150.
3;6;2021-04-27 12:25:33.480205;How much was it supposed to be?
3;5;2021-04-27 12:25:44.480205;It was supposed to be for $100.
3;3;2021-04-27 12:26:53.480205;I'll cancel that check for you.
3;6;2021-04-27 12:27:06.480205;I really appreciate your help.
3;5;2021-04-27 12:27:35.480205;How are you?
3;3;2021-04-27 12:29:28.480205;I'm doing well.
3;3;2021-04-27 12:31:00.480205;How may I help you?
3;5;2021-04-27 12:31:43.480205;Could you cancel a check for me?
3;4;2021-04-27 12:33:07.480205;What's the problem?
3;4;2021-04-27 12:34:51.480205;I wrote the check out for way too much.
3;4;2021-04-27 12:35:19.480205;How much?
3;6;2021-04-27 12:37:05.480205;I wrote the check out for $150.
3;3;2021-04-27 12:37:30.480205;What were you supposed to write it out for?
3;4;2021-04-27 12:37:42.480205;I was supposed to write the check out for $100.
3;6;2021-04-27 12:39:36.480205;I'll just cancel it for you right now.
3;3;2021-04-27 12:40:08.480205;That's great. You're a lifesaver.
3;3;2021-04-27 12:41:51.480205;How's it going?
3;3;2021-04-27 12:42:20.480205;Great. Thank you.
3;3;2021-04-27 12:42:35.480205;What can I help you with?
3;3;2021-04-27 12:44:13.480205;I need to cancel a check.
3;3;2021-04-27 12:45:35.480205;What's wrong with the check?
3;4;2021-04-27 12:46:58.480205;I accidentally wrote the check for too much.
3;6;2021-04-27 12:47:45.480205;How much did you write the check for?
3;6;2021-04-27 12:48:48.480205;The check was written for $150.
3;5;2021-04-27 12:50:28.480205;How much were you supposed to write it for?
3;5;2021-04-27 12:51:05.480205;I needed to write it for $100.
3;4;2021-04-27 12:51:40.480205;I can cancel it for you right now.
3;3;2021-04-27 12:51:52.480205;Thank you so much.
3;3;2021-04-27 12:53:19.480205;Hi
3;5;2021-04-27 12:53:39.480205;Greetings
3;3;2021-04-27 12:55:27.480205;What do I have to do?
3;4;2021-04-27 12:55:54.480205;Slide your card into the machine.
3;6;2021-04-27 12:57:25.480205;Then what?
3;3;2021-04-27 12:58:41.480205;You need to type your PIN in.
3;6;2021-04-27 12:59:30.480205;What do I have to do next?
3;5;2021-04-27 12:59:59.480205;Click on whichever option you want, and you're done.
3;4;2021-04-27 13:00:42.480205;I have to use the ATM.
3;5;2021-04-27 13:01:54.480205;Is there a problem?
3;5;2021-04-27 13:02:16.480205;I don't know how to use it.
3;5;2021-04-27 13:03:08.480205;What are you talking about?
3;5;2021-04-27 13:04:57.480205;I have never used an ATM before.
3;3;2021-04-27 13:05:47.480205;I can show you how to use it.
3;3;2021-04-27 13:07:05.480205;How do I use it?
3;5;2021-04-27 13:07:20.480205;You need to push your card into the machine.
3;4;2021-04-27 13:08:08.480205;What's next?
3;5;2021-04-27 13:08:43.480205;Enter your PIN.
3;5;2021-04-27 13:09:46.480205;What else do I have to do?
3;3;2021-04-27 13:10:10.480205;Every option you can choose will appear on the screen. That's about it.
3;4;2021-04-27 13:11:50.480205;So, why don't you?
3;4;2021-04-27 13:13:19.480205;I have no idea how to use the ATM.
3;4;2021-04-27 13:13:46.480205;What do you mean?
3;5;2021-04-27 13:14:36.480205;This will be my first time using an ATM.
3;5;2021-04-27 13:14:56.480205;Now what do I do?
3;5;2021-04-27 13:15:34.480205;Then you need to type in your PIN.
3;4;2021-04-27 13:16:00.480205;Now what?
3;6;2021-04-27 13:16:48.480205;Just click on one of the choices they give you, and that's it.
3;6;2021-04-27 13:17:02.480205;Do you have any other questions?
3;4;2021-04-27 13:18:42.480205;I want to know about fees.
3;4;2021-04-27 13:19:03.480205;Which fees?
3;6;2021-04-27 13:20:36.480205;Overdraft fees.
3;6;2021-04-27 13:22:25.480205;How much is the fee?
3;5;2021-04-27 13:23:54.480205;You'll have to pay $25 every time you overdraft.
3;4;2021-04-27 13:25:14.480205;That's a small fee?
3;6;2021-04-27 13:25:33.480205;It should stop you from overdrafting.
3;4;2021-04-27 13:25:56.480205;Can I help you with anything else?
3;6;2021-04-27 13:27:39.480205;That's it for today. Thank you.
3;5;2021-04-27 13:29:21.480205;Do you have any questions?
3;3;2021-04-27 13:31:00.480205;Tell me about fees.
3;5;2021-04-27 13:32:15.480205;What fees are you referring to?
3;6;2021-04-27 13:33:20.480205;I want to know about overdraft fees.
3;5;2021-04-27 13:33:42.480205;We charge a small fee every time you overdraft.
3;6;2021-04-27 13:34:13.480205;How much?
3;6;2021-04-27 13:34:38.480205;Do you need help with anything else?
3;6;2021-04-27 13:36:03.480205;That's all I needed to know. Thanks.
3;6;2021-04-27 13:37:54.480205;Would you like to ask any questions?
3;3;2021-04-27 13:39:45.480205;I need to know about the fees.
3;4;2021-04-27 13:40:24.480205;What kind of fees?
3;4;2021-04-27 13:41:02.480205;I'm asking about overdraft fees.
3;6;2021-04-27 13:42:10.480205;How is that a small fee?
3;5;2021-04-27 13:42:50.480205;That fee should keep you from overdrafting.
3;4;2021-04-27 13:44:03.480205;Do you have any more questions?
3;4;2021-04-27 13:45:07.480205;I don't need to know anything else. Thank you.
3;5;2021-04-27 13:45:35.480205;How may I help you today?
3;3;2021-04-27 13:46:39.480205;I need to open a second account.
3;5;2021-04-27 13:48:11.480205;What kind of account would you like to open?
3;3;2021-04-27 13:48:28.480205;I need another savings account.
3;6;2021-04-27 13:48:55.480205;Do you have another account with us?
3;4;2021-04-27 13:49:44.480205;I sure do.
3;4;2021-04-27 13:51:42.480205;Would you like to transfer money from that account into your new one?
3;6;2021-04-27 13:52:18.480205;That's fine.
3;5;2021-04-27 13:53:17.480205;How much would you like to transfer?
3;5;2021-04-27 13:54:02.480205;Transfer $100.
3;5;2021-04-27 13:55:52.480205;That's fine.
3;5;2021-04-27 13:56:03.480205;Thank you.
3;3;2021-04-27 13:57:07.480205;How can I help you?
3;3;2021-04-27 13:58:34.480205;I want to open another account.
3;4;2021-04-27 13:58:53.480205;What kind would you like to open?
3;6;2021-04-27 13:59:12.480205;I would like to open a savings account.
3;6;2021-04-27 14:00:54.480205;Do you already have an account with us?
3;3;2021-04-27 14:01:17.480205;I have another savings account open already.
3;3;2021-04-27 14:02:59.480205;Do you want to transfer money from that account?
3;3;2021-04-27 14:03:40.480205;I would like to do that.
3;4;2021-04-27 14:05:13.480205;How much?
3;6;2021-04-27 14:05:34.480205;I only want to transfer $100.
3;4;2021-04-27 14:07:23.480205;What can I do for you?
3;4;2021-04-27 14:07:59.480205;I would like to open another account.
3;5;2021-04-27 14:09:00.480205;What kind do you want to open?
3;3;2021-04-27 14:10:13.480205;I want to open a savings account.
3;3;2021-04-27 14:11:13.480205;Do you have an account opened with this bank already?
3;3;2021-04-27 14:12:32.480205;Yes, I do.
3;4;2021-04-27 14:13:48.480205;How much money do you want to transfer?
3;4;2021-04-27 14:14:38.480205;I want to transfer $100.
3;3;2021-04-27 14:16:30.480205;All right
3;3;2021-04-27 14:16:52.480205;yeah
3;3;2021-04-27 14:18:15.480205;Could you help me?
3;5;2021-04-27 14:19:45.480205;What do you need?
3;5;2021-04-27 14:21:20.480205;What building is it in?
3;4;2021-04-27 14:21:33.480205;It's in the C building.
3;3;2021-04-27 14:23:19.480205;Do you think you can tell me where it is?
3;4;2021-04-27 14:25:13.480205;Sure.
3;5;2021-04-27 14:25:26.480205;May I get you some water or coffee?
3;3;2021-04-27 14:26:11.480205;Sure, thank you.
3;4;2021-04-27 14:27:19.480205;Would you like some tea or coffee?
3;4;2021-04-27 14:28:37.480205;I'd love some.
3;3;2021-04-27 14:29:21.480205;Would you care for some water?
3;5;2021-04-27 14:30:13.480205;Yes, that would be great.
3;4;2021-04-27 14:31:13.480205;would you rather do the computer work?
3;4;2021-04-27 14:32:54.480205;I would like to help with the computer work.
3;3;2021-04-27 14:34:23.480205;Well then, thanks for your help.
3;6;2021-04-27 14:35:15.480205;Have a great day!
3;5;2021-04-27 14:36:45.480205;Would you like me to help you on your new project?
3;4;2021-04-27 14:37:52.480205;I would love the help! Would you prefer helping with the writing part or is programming more your thing?
3;5;2021-04-27 14:38:25.480205;Could I help you on your new project?
3;5;2021-04-27 14:39:43.480205;I have a need for help with writing and also a need for help with the computer work. Which would you prefer?
3;4;2021-04-27 14:41:22.480205;Can you be there?
3;4;2021-04-27 14:43:10.480205;I am not sure yet.
3;5;2021-04-27 14:44:38.480205;Can you help me plan the office party?
3;3;2021-04-27 14:46:06.480205;Sure.
3;4;2021-04-27 14:47:40.480205;Should this party be formal or casual?
3;5;2021-04-27 14:48:30.480205;I think it should be casual.
3;5;2021-04-27 14:48:51.480205;Which one should we have?
3;6;2021-04-27 14:50:03.480205;I would prefer Chinese food for this party.
3;4;2021-04-27 14:50:54.480205;What do you feel like eating this morning?
3;5;2021-04-27 14:52:46.480205;I usually just have a bowl of cereal.
3;5;2021-04-27 14:53:04.480205;What do you make?
3;5;2021-04-27 14:53:54.480205;All I make is oatmeal, toast, and some orange juice.
3;5;2021-04-27 14:55:16.480205;What are you going to have for breakfast?
3;5;2021-04-27 14:56:33.480205;I just have some cereal each morning.
3;3;2021-04-27 14:58:06.480205;What do you have for breakfast?
3;4;2021-04-27 14:58:30.480205;I just make some oatmeal, toast, and OJ.
3;5;2021-04-27 14:58:46.480205;Would you like me to make something?
3;4;2021-04-27 15:00:21.480205;Thank you, it's not needed.
3;3;2021-04-27 15:01:13.480205;What do you want to eat for breakfast?
3;4;2021-04-27 15:03:00.480205;All I usually have is some python codes for breakfast.
3;5;2021-04-27 15:04:23.480205;What's for lunch?
3;6;2021-04-27 15:06:12.480205;I don't know.
3;6;2021-04-27 15:06:54.480205;What do you want to eat?
3;6;2021-04-27 15:07:59.480205;I was thinking of pizza.
3;4;2021-04-27 15:08:19.480205;Where can we go to get both?
3;4;2021-04-27 15:09:50.480205;We can get both at the cafeteria.
3;3;2021-04-27 15:10:47.480205;What are we eating for lunch?
3;5;2021-04-27 15:12:17.480205;I have no idea.
3;3;2021-04-27 15:12:38.480205;Do you want to get a burger?
3;6;2021-04-27 15:14:26.480205;Yes I want to get a burger.
3;5;2021-04-27 15:15:59.480205;Where do they sell both at?
3;3;2021-04-27 15:16:46.480205;They sell pizza and burgers at the cafeteria.
3;6;2021-04-27 15:18:16.480205;What's for dinner tonight?
3;5;2021-04-27 15:20:11.480205;I'm not making anything.
3;4;2021-04-27 15:21:41.480205;What do you feel like having?
3;3;2021-04-27 15:23:09.480205;I want some chicken and potatoes.
3;6;2021-04-27 15:24:49.480205;When are you going to make it?
3;3;2021-04-27 15:25:12.480205;I have no plans on cooking tonight.
3;3;2021-04-27 15:26:01.480205;What are we going to eat for dinner?
3;6;2021-04-27 15:26:51.480205;I didn't plan on cooking tonight.
3;6;2021-04-27 15:28:48.480205;Are we going to have dinner tonight?
3;5;2021-04-27 15:29:51.480205;I'm not cooking dinner.
3;5;2021-04-27 15:31:31.480205;What do you want to eat?
3;4;2021-04-27 15:32:13.480205;I have a taste for some chicken and potatoes.
3;6;2021-04-27 15:33:44.480205;are you planning on cooking it?
3;6;2021-04-27 15:35:33.480205;I'll cook dinner.
3;6;2021-04-27 15:36:23.480205;Hi, can I speak with the apartment manager, please?
3;4;2021-04-27 15:37:01.480205;Hello, this is the apartment manager speaking.
3;3;2021-04-27 15:37:49.480205;Would you be interested in seeing the apartment?
3;5;2021-04-27 15:38:42.480205;I would love to see it.
3;4;2021-04-27 15:40:25.480205;Are you free today at around 6 p.m.?
3;5;2021-04-27 15:41:21.480205;Yes, I will be able to make it then.
3;6;2021-04-27 15:42:41.480205;Do I need to bring anything?
3;3;2021-04-27 15:43:01.480205;No.
3;6;2021-04-27 15:44:06.480205;How can I help you?
3;4;2021-04-27 15:44:20.480205;I was wondering if the apartment on Main Street is still available.
3;5;2021-04-27 15:45:35.480205;Are you interested in seeing it?
3;3;2021-04-27 15:46:29.480205;Yes, I would love to see
3;3;2021-04-27 15:47:19.480205;should I bring anything with me?
3;6;2021-04-27 15:47:32.480205;No. I might need to see your ID card, but that's about it.
3;6;2021-04-27 15:49:30.480205;Could I speak to the apartment manager?
3;5;2021-04-27 15:51:14.480205;I am the apartment manager.
3;5;2021-04-27 15:52:20.480205;How can I help you?
3;3;2021-04-27 15:54:12.480205;I wanted to know if that apartment on Main Street is still for rent.
3;6;2021-04-27 15:55:10.480205;How about today?
3;6;2021-04-27 15:55:49.480205;That time is okay with me.
3;6;2021-04-27 15:56:14.480205;Do I need to bring anything myself?
3;4;2021-04-27 15:57:39.480205;No. The only thing I need to see is your driver's license.
3;5;2021-04-27 15:58:08.480205;What can I do for you?
3;5;2021-04-27 16:00:01.480205;I'm interested in the apartment on Main Street.
3;5;2021-04-27 16:01:18.480205;Do you want to see it?
3;3;2021-04-27 16:02:02.480205;Yes, I would very much like to see it.
3;3;2021-04-27 16:02:41.480205;Does today at 6 p.m. sound okay to you?
3;5;2021-04-27 16:03:28.480205;I have no problem with 6 p.m.
3;5;2021-04-27 16:03:40.480205;Do you need any directions?
3;5;2021-04-27 16:04:46.480205;No, thanks. I already drove by to see what the neighborhood looks like.
3;3;2021-04-27 16:05:55.480205;Should I bring anything with me?
3;5;2021-04-27 16:06:46.480205;No. I only need to check your driver's license.
3;6;2021-04-27 16:07:15.480205;How can I help you?
3;4;2021-04-27 16:09:08.480205;I was hoping that the apartment on Main Street was still available.
3;3;2021-04-27 16:10:59.480205;Is there anything that I need to bring with me?
3;4;2021-04-27 16:12:06.480205;No. I won't need to see anything except your driver's license.
3;4;2021-04-27 16:13:54.480205;Hi. How can I help you today?
3;6;2021-04-27 16:14:47.480205;Well, my window facing the empty lot is broken.
3;4;2021-04-27 16:15:43.480205;Oh, that's not good. What happened?
3;3;2021-04-27 16:16:59.480205;I dont know. I wasn't home when it happened.
3;3;2021-04-27 16:18:58.480205;Do you have any clue who might have done this?
3;5;2021-04-27 16:19:17.480205;I have a feeling that it might have been the neighborhood kids.
3;3;2021-04-27 16:20:18.480205;Why, what leads you to that suspicion?
3;5;2021-04-27 16:21:02.480205;Well, next to the broken glass was a baseball.
3;6;2021-04-27 16:22:20.480205;Hello. What can I do for you today?
3;3;2021-04-27 16:23:19.480205;My living room window is broken.
3;3;2021-04-27 16:24:17.480205;Are you serious?
3;6;2021-04-27 16:24:52.480205;no
3;3;2021-04-27 16:25:31.480205;Do you know any of them?
3;6;2021-04-27 16:26:13.480205;No, I didn't pay any attention to who they were.
3;6;2021-04-27 16:27:03.480205;What can I do for you?
3;6;2021-04-27 16:27:40.480205;Something happened to my window. It's broken.
3;5;2021-04-27 16:29:36.480205;How about if I call a friend of mine who is a repairman?
3;3;2021-04-27 16:31:10.480205;That's no problem. I'll come by right now to look at the damage.
3;4;2021-04-27 16:33:03.480205;How may I help you?
3;6;2021-04-27 16:34:22.480205;My window that faces the empty lot is broken.
3;3;2021-04-27 16:36:06.480205;Hi
3;6;2021-04-27 16:36:39.480205;how may I help you?
3;5;2021-04-27 16:38:17.480205;Hello
3;6;2021-04-27 16:39:21.480205;hello, how may I help you?
3;4;2021-04-27 16:39:36.480205;Hi
3;3;2021-04-27 16:41:30.480205;Greetings, how can i help you?
3;3;2021-04-27 16:42:54.480205;Can you tell me which credit card it was for?
3;5;2021-04-27 16:43:16.480205;It was for my Master Card.
3;6;2021-04-27 16:43:47.480205;What am I supposed to do about my bill then?
3;3;2021-04-27 16:44:52.480205;Maybe you should call your post office.
3;3;2021-04-27 16:45:06.480205;can I get an extension on my bill payment?
3;5;2021-04-27 16:46:56.480205;Yes, but you will need to send us proof of their mistake.
3;4;2021-04-27 16:48:27.480205;Thank you very much for your help.
3;5;2021-04-27 16:49:50.480205;Enjoy the rest of your day.
3;5;2021-04-27 16:51:42.480205;What am I going to do since I haven't received the bill?
3;4;2021-04-27 16:53:34.480205;If you haven't gotten it yet, then you should probably take that up with your post office.
3;5;2021-04-27 16:54:13.480205;Thanks for your help
3;5;2021-04-27 16:55:56.480205;Nice. Have a great day ahead.
3;5;2021-04-27 16:57:44.480205;Happy to help you
3;5;2021-04-27 16:59:07.480205;You are welcome
3;3;2021-04-27 16:59:40.480205;Thanks
3;3;2021-04-27 17:00:20.480205;Welcome
3;4;2021-04-27 17:00:49.480205;Thank you so much
3;4;2021-04-27 17:02:30.480205;You are welcome
3;6;2021-04-27 17:03:33.480205;Good evening.
3;5;2021-04-27 17:05:10.480205;Good evening.
3;6;2021-04-27 17:07:05.480205;What are you doing?
3;4;2021-04-27 17:07:15.480205;I am chatting with you.Tell me what is your query?
3;5;2021-04-27 17:08:54.480205;What's the matter?
3;6;2021-04-27 17:10:00.480205;I have always got a headache. I never feel fresh.
3;5;2021-04-27 17:11:26.480205;Do you take exercise?
3;4;2021-04-27 17:11:40.480205;No. I don't find time.
3;6;2021-04-27 17:13:14.480205;Good bye.
3;6;2021-04-27 17:13:37.480205;Good bye.
3;5;2021-04-27 17:14:04.480205;Hello,how may I help you today?
3;3;2021-04-27 17:15:46.480205;Hi.I would like to increase my Internet data.
3;4;2021-04-27 17:16:44.480205;I'll be glad to help you with that.
3;3;2021-04-27 17:17:31.480205;Thankyou.
3;4;2021-04-27 17:17:45.480205;What is your account number?
3;5;2021-04-27 17:17:57.480205;I don't have my account number with me,but my phone number is 310-865-9274.
3;4;2021-04-27 17:19:42.480205;Alright,I see you use our mobile service.
3;4;2021-04-27 17:21:03.480205;Yes.I also have a landline.
3;3;2021-04-27 17:21:23.480205;What does this new service include?
3;4;2021-04-27 17:22:39.480205;It makes the Internet connection twice as fast.
3;5;2021-04-27 17:24:16.480205;This is Tech Support,how may I help you?
3;6;2021-04-27 17:25:18.480205;I am having problems with my Internet service.
3;4;2021-04-27 17:25:43.480205;What seems to be the problem?
3;6;2021-04-27 17:27:00.480205;None of my wireless devices are connecting to the Wi-Fi.
3;6;2021-04-27 17:27:21.480205;Have you tried disconnecting and reconnecting the modem?
3;6;2021-04-27 17:27:45.480205;No,how do I do that?
3;3;2021-04-27 17:29:25.480205;Are all of the lights back on the modem?
3;4;2021-04-27 17:31:02.480205;Yes,they're all green!
3;4;2021-04-27 17:31:48.480205;Hello, is this the Smith residence?
3;6;2021-04-27 17:33:14.480205;Hello, how can I help you today?
3;3;2021-04-27 17:35:01.480205;I am very upset with the quality of your service.
3;6;2021-04-27 17:35:34.480205;I'm sorry, what seems to be the problem?
3;6;2021-04-27 17:35:52.480205;My Internet service did not work for three days.
3;4;2021-04-27 17:37:17.480205;My records say a technician visited your area yesterday?
3;6;2021-04-27 17:37:32.480205;Yes,he installed a new modem.
3;5;2021-04-27 17:38:39.480205;Did it solve the problem?
3;6;2021-04-27 17:39:42.480205;Yes,but I was overcharged for Internet service.
3;6;2021-04-27 17:40:13.480205;Sorry about that.
3;5;2021-04-27 17:41:30.480205;I was sold a wireless service unavailable in my area.
3;5;2021-04-27 17:42:58.480205;I see it here,we charged you $5 extra a month.
3;5;2021-04-27 17:44:27.480205;How may I help you?
